"Entry ID","PDB ID","Macromolecule Name","Entity ID","Entry Id (Polymer Entity Identifiers)",
,,"PROTHROMBIN","3","4AX9",
"4BAO","4BAO","THROMBIN LIGHT CHAIN","1","4BAO",
,,"THROMBIN HEAVY CHAIN","2","4BAO",
,,"HIRUDIN VARIANT-2","3","4BAO",
"3UTU","3UTU","Thrombin light chain","1","3UTU",
,,"Thrombin heavy chain","2","3UTU",
,,"Hirudin variant-1","3","3UTU",
"3UWJ","3UWJ","Thrombin Light Chain","1","3UWJ",
,,"Thrombin Heavy Chain","2","3UWJ",
,,"Hirudin variant-2","3","3UWJ",
"3R3G","3R3G","Thrombin Light Chain","1","3R3G",
,,"Thrombin Heavy Chain","2","3R3G",
"3QTO","3QTO","Thrombin light chain","1","3QTO",
,,"Thrombin heavy chain","2","3QTO",
,,"Hirudin variant-2","3","3QTO",
"3D49","3D49","Thrombin light chain","1","3D49",
,,"Thrombin heavy chain","2","3D49",
,,"Hirudin variant-1","3","3D49",
"5JDU","5JDU","Thrombin light chain","1","5JDU",
,,"Thrombin heavy chain","2","5JDU",
"5JFD","5JFD","Prothrombin","1","5JFD",
,,"Prothrombin","2","5JFD",
,,"Hirudin variant-2","3","5JFD",
"4RKJ","4RKJ","Thrombin light chain","1","4RKJ",
,,"Thrombin heavy chain","2","4RKJ",
"4RKO","4RKO","Thrombin heavy chain","1","4RKO",
,,"Thrombin light chain","2","4RKO",
"4DIH","4DIH","Prothrombin","1","4DIH",
,,"Prothrombin","2","4DIH",
,,"Thrombin binding aptamer","3","4DIH",
"5LCE","5LCE","Prothrombin","1","5LCE",
,,"Prothrombin","2","5LCE",
,,"Hirudin variant-2","3","5LCE",
"5LPD","5LPD","Thrombin light chain","1","5LPD",
,,"Thrombin heavy chain","2","5LPD",
,,"Hirudin variant-2","3","5LPD",
"5MJT","5MJT","Thrombin light chain","1","5MJT",
,,"Thrombin heavy chain","2","5MJT",
,,"Hirudin variant-2","3","5MJT",
"5MLS","5MLS","Thrombin light chain","1","5MLS",
,,"Thrombin heavy chain","2","5MLS",
,,"Hirudin variant-2","3","5MLS",
"5MM6","5MM6","Thrombin light chain","1","5MM6",
,,"thrombin heavy chain","2","5MM6",
,,"Hirudin variant-2","3","5MM6",
"5JZY","5JZY","Prothrombin","1","5JZY",
,,"Prothrombin","2","5JZY",
,,"Hirudin variant-2","3","5JZY",
"5L6N","5L6N","Prothrombin","1","5L6N",
,,"Prothrombin","2","5L6N",
,,"Thrombin inhibitor madanin 1","3","5L6N",
"6EO9","6EO9","Prothrombin","1","6EO9",
,,"Prothrombin","2","6EO9",
,,"Hirudin variant-2","3","6EO9",
"6EO8","6EO8","Prothrombin","1","6EO8",
,,"Prothrombin","2","6EO8",
,,"Hirudin variant-2","3","6EO8",
"6EO6","6EO6","GA63A - TBA MODIFIED APTAMER","1","6EO6",
,,"Prothrombin","2","6EO6",
,,"Prothrombin","3","6EO6",
"6FJT","6FJT","Prothrombin","1","6FJT",
,,"Prothrombin","2","6FJT",
,,"Hirudin variant-2","3","6FJT",
"5NHU","5NHU","Prothrombin","1","5NHU",
,,"Prothrombin","2","5NHU",
,,"AGAP008004-PA","3","5NHU",
"1GJ5","1GJ5","THROMBIN","1","1GJ5",
,,"THROMBIN","2","1GJ5",
,,"ACETYL HIRUDIN","3","1GJ5",
"1GJ4","1GJ4","THROMBIN","1","1GJ4",
,,"THROMBIN","2","1GJ4",
,,"ACETYL HIRUDIN","3","1GJ4",
"1G32","1G32","PROTHROMBIN","1","1G32",
,,"PROTHROMBIN","2","1G32",
,,"HIRUDIN IIB","3","1G32",
"1NM6","1NM6","thrombin","1","1NM6",
,,"Hirudin","2","1NM6",
"1O2G","1O2G","THROMBIN","1","1O2G",
,,"THROMBIN","2","1O2G",
,,"ACETYL HIRUDIN","3","1O2G",
"2AFQ","2AFQ","Prothrombin","1","2AFQ",
,,"Prothrombin","2","2AFQ",
"2BDY","2BDY","Thrombin","1","2BDY",
,,"Hirudin IIIB'","2","2BDY",
"2BVS","2BVS","ALPHA THROMBIN","1","2BVS",
,,"HIRUDIN VARIANT-2","2","2BVS",
,,"ALPHA THROMBIN","3","2BVS",
"2BVR","2BVR","ALPHA THROMBIN","1","2BVR",
,,"HIRUDIN VARIANT-2","2","2BVR",
,,"ALPHA THROMBIN","3","2BVR",
"2C8W","2C8W","THROMBIN LIGHT CHAIN","1","2C8W",
,,"THROMBIN HEAVY CHAIN","2","2C8W",
,,"HIRUDIN VARIANT-2","3","2C8W",
"2BXT","2BXT","ALPHA THROMBIN","1","2BXT",
,,"HIRUDIN VARIANT-2","2","2BXT",
,,"ALPHA THROMBIN","3","2BXT",
"1MU6","1MU6","THROMBIN","1","1MU6",
,,"THROMBIN","2","1MU6",
,,"HIRUDIN IIB","3","1MU6",
"1MXE","1MXE","Calmodulin","1","1MXE",
,,"Target Sequence of rat Calmodulin-Dependent Protein Kinase I","2","1MXE",
"1SB1","1SB1","Prothrombin","1","1SB1",
,,"Prothrombin","2","1SB1",
,,"hirugen","3","1SB1",
"1SFQ","1SFQ","thrombin","1","1SFQ",
,,"thrombin","2","1SFQ",
"1SHH","1SHH","thrombin","1","1SHH",
,,"thrombin","2","1SHH",
"1SL3","1SL3","thrombin","1","1SL3",
,,"Hirudin","2","1SL3",
"1TA6","1TA6","thrombin","1","1TA6",
,,"Hirudin","2","1TA6",
"1C5O","1C5O","Thrombin light chain","1","1C5O",
,,"Thrombin heavy chain","2","1C5O",
,,"Hirudin","3","1C5O",
"1C1V","1C1V","Thrombin light chain","1","1C1V",
,,"Thrombin heavy chain","2","1C1V",
,,"Hirudin-2","3","1C1V",
"1C1U","1C1U","ALPHA THROMBIN","1","1C1U",
,,"ALPHA THROMBIN","2","1C1U",
,,"ACETYL HIRUDIN","3","1C1U",
"1C1W","1C1W","Thrombin light chain","1","1C1W",
,,"Thrombin heavy chain","2","1C1W",
,,"Hirudin-2","3","1C1W",
"6T3Q","6T3Q","Prothrombin","1","6T3Q",
,,"Prothrombin","2","6T3Q",
,,"Hirudin variant-2","3","6T3Q",
"6T4A","6T4A","Prothrombin","1","6T4A",
,,"Prothrombin","2","6T4A",
,,"Hirudin variant-2","3","6T4A",
"6TDT","6TDT","Prothrombin","1","6TDT",
,,"Prothrombin","2","6TDT",
,,"Hirudin variant-2","3","6TDT",
"1A3B","1A3B","ALPHA-THROMBIN (SMALL SUBUNIT)","1","1A3B",
,,"ALPHA-THROMBIN (LARGE SUBUNIT)","2","1A3B",
,,"Hirudin","3","1A3B",
"1A3E","1A3E","ALPHA-THROMBIN (SMALL SUBUNIT)","1","1A3E",
,,"ALPHA-THROMBIN (LARGE SUBUNIT)","2","1A3E",
,,"Hirudin","3","1A3E",
"1A4W","1A4W","ALPHA-THROMBIN (SMALL SUBUNIT)","1","1A4W",
,,"ALPHA-THROMBIN (LARGE SUBUNIT)","2","1A4W",
,,"HIRUGEN","3","1A4W",
"6GBW","6GBW","Prothrombin","1","6GBW",
,,"Prothrombin","2","6GBW",
,,"Hirudin variant-2","3","6GBW",
"1H8D","1H8D","THROMBIN","1","1H8D",
,,"HIRUDIN I","2","1H8D",
,,"THROMBIN","3","1H8D",
"1H8I","1H8I","THROMBIN","1","1H8I",
,,"HIRUDIN I","2","1H8I",
,,"THROMBIN","3","1H8I",
"6ZUN","6ZUN","Prothrombin","1","6ZUN",
,,"Prothrombin","2","6ZUN",
,,"Hirudin-2","3","6ZUN",
"6ZUH","6ZUH","Prothrombin","1","6ZUH",
,,"Prothrombin","2","6ZUH",
,,"Hirudin-2","3","6ZUH",
"6ZUG","6ZUG","Prothrombin","1","6ZUG",
,,"Prothrombin","2","6ZUG",
,,"Hirudin-2","3","6ZUG",
"6ZV7","6ZV7","Prothrombin","1","6ZV7",
,,"Prothrombin","2","6ZV7",
,,"Hirudin-2","3","6ZV7",
"6ZUX","6ZUX","Prothrombin","1","6ZUX",
,,"Prothrombin","2","6ZUX",
,,"Hirudin-2","3","6ZUX",
"6ZV8","6ZV8","Prothrombin","1","6ZV8",
,,"Prothrombin","2","6ZV8",
,,"Hirudin-2","3","6ZV8",
"6ROT","6ROT","Prothrombin","1","6ROT",
,,"Prothrombin","2","6ROT",
,,"Hirudin variant-2","3","6ROT",
"6HSX","6HSX","Prothrombin","1","6HSX",
,,"Prothrombin","2","6HSX",
,,"Hirudin variant-2","3","6HSX",
"6I51","6I51","Prothrombin","1","6I51",
,,"Prothrombin","2","6I51",
,,"Hirudin variant-2","3","6I51",
"1YPG","1YPG","Thrombin light chain","1","1YPG",
,,"Thrombin heavy chain","2","1YPG",
,,"Hirudin","3","1YPG",
"1YPE","1YPE","Thrombin light chain","1","1YPE",
,,"Thrombin heavy chain","2","1YPE",
,,"Hirudin","3","1YPE",
"1YPM","1YPM","thrombin light chain","1","1YPM",
,,"Thrombin heavy chain","2","1YPM",
,,"Hirudin","3","1YPM",
"1YPL","1YPL","thrombin light chain","1","1YPL",
,,"Thrombin heavy chain","2","1YPL",
,,"Hirudin","3","1YPL",
"1YPK","1YPK","Prothrombin light chain","1","1YPK",
,,"Prothrombin heavy chain","2","1YPK",
,,"10-mer peptide from Acety-Hirudin(54-65) sulfated","3","1YPK",
"1YPJ","1YPJ","Thrombin light chain","1","1YPJ",
,,"Thrombin heavy chain","2","1YPJ",
,,"Hirudin","3","1YPJ",
"1Z71","1Z71","thrombin","1","1Z71",
,,"Hirudin IIIB'","2","1Z71",
"1ZRB","1ZRB","thrombin","1","1ZRB",
,,"11-peptide hirudin fragment","2","1ZRB",
"2A0Q","2A0Q","Thrombin, light chain","1","2A0Q",
,,"Thrombin, heavy chain","2","2A0Q",
"2PBI","2PBI","Regulator of G-protein signaling 9","1","2PBI",
,,"Guanine nucleotide-binding protein subunit beta 5","2","2PBI",
"2H61","2H61","Protein S100-B","1","2H61",
,,"Protein S100-B","2","2H61",
"3JTC","3JTC","Endothelial protein C receptor","1","3JTC",
,,"Vitamin K-dependent protein C","2","3JTC",
"2WOS","2WOS","PROTEIN S100-A7","1","2WOS",
"2AKF","2AKF","Coronin-1A","1","2AKF",
"2PR7","2PR7","Haloacid dehalogenase/epoxide hydrolase family","1","2PR7",
"3KH1","3KH1","Predicted metal-dependent phosphohydrolase","1","3KH1",
"3ERO","3ERO","Thermonuclease","1","3ERO",
"3H6M","3H6M","Thermonuclease","1","3H6M",
"4JGL","4JGL","hypothetical protein","1","4JGL",
"3U7Z","3U7Z","putative metal binding protein RUMGNA_00854","1","3U7Z",
"4EPZ","4EPZ","transcription anti-terminator antagonist UpxZ","1","4EPZ",
"6AEM","6AEM","PKD domain","1","6AEM",
"6AO1","6AO1","Beta-lactamase domain protein","1","6AO1",
"6MM2","6MM2","Carbon regulatory PII-like protein SbtB","1","6MM2",
"5ZH6","5ZH6","Parvalbumin SPV-II","1","5ZH6",
"5ZGM","5ZGM","Parvalbumin SPVI","1","5ZGM",
"4AQA","4AQA","CADHERIN-23","1","4AQA",
,,"PROTOCADHERIN-15","2","4AQA",
"4APX","4APX","CADHERIN-23","1","4APX",
,,"PROTOCADHERIN-15","2","4APX",
"1A8A","1A8A","ANNEXIN V","1","1A8A",
"4DT7","4DT7","Thrombin light chain","1","4DT7",
,,"Thrombin heavy chain","2","4DT7",
,,"Vitamin K-dependent protein C","3","4DT7",
"2I7A","2I7A","Calpain 13","1","2I7A",
"2IAP","2IAP","Diisopropylfluorophosphatase","1","2IAP",
"2IAT","2IAT","Diisopropylfluorophosphatase","1","2IAT",
"2IAR","2IAR","Diisopropylfluorophosphatase","1","2IAR",
"1JIX","1JIX","DNA BETA-GLUCOSYLTRANSFERASE","1","1JIX",
"1LOE","1LOE","LEGUME ISOLECTIN I (ALPHA CHAIN)","1","1LOE",
,,"LEGUME ISOLECTIN I (BETA CHAIN)","2","1LOE",
"1QHZ","1QHZ","ENDOGLUCANASE B","1","1QHZ",
"3CHL","3CHL","Alpha-14 giardin","1","3CHL",
"3HBU","3HBU","Secreted protease C","1","3HBU",
,,"peptide","2","3HBU",
"4YZZ","4YZZ","TRAP TRANSPORTER SOLUTE BINDING PROTEIN","1","4YZZ",
"4N1G","4N1G","Obelin","1","4N1G",
"2YFR","2YFR","LEVANSUCRASE","1","2YFR",
"2YN5","2YN5","PUTATIVE INNER MEMBRANE PROTEIN","1","2YN5",
"4FDM","4FDM","Thermostable lipase","1","4FDM",
"2VNO","2VNO","CPE0329","1","2VNO",
"2WQS","2WQS","AGGLUTININ RECEPTOR","1","2WQS",
"5LW3","5LW3","Poly(beta-D-mannuronate) C5 epimerase 6","1","5LW3",
"5T57","5T57","Semialdehyde dehydrogenase NAD-binding protein","1","5T57",
"5NEY","5NEY","Fucose-binding lectin II (PA-IIL)","1","5NEY",
,,"CYS-TRD-TRP-LYD-LYS-LYD-LYS-LYD-TRP-TRD-CYS-ALA","2","5NEY",
"2E85","2E85","Hydrogenase 3 maturation protease","1","2E85",
"2C1V","2C1V","DI-HAEM CYTOCHROME C PEROXIDASE","1","2C1V",
"1SGT","1SGT","TRYPSIN","1","1SGT",
"1D0B","1D0B","INTERNALIN B","1","1D0B",
"1CVL","1CVL","TRIACYLGLYCEROL HYDROLASE","1","1CVL",
"9RNT","9RNT","RIBONUCLEASE T1","1","9RNT",
"1GT9","1GT9","KUMAMOLYSIN","1","1GT9",
"5D7W","5D7W","Serralysin","1","5D7W",
"4XJK","4XJK","Protein S100-A8","1","4XJK",
,,"Protein S100-A9","2","4XJK",
"5L6Y","5L6Y","Interleukin-13","1","5L6Y",
,,"tralokinumab FAb digest VH","2","5L6Y",
,,"tralokiumab FAb digest VL","3","5L6Y",
"2RDZ","2RDZ","Cytochrome c-552","1","2RDZ",
"2GJS","2GJS","GTP-binding protein RAD","1","2GJS",
"1S0E","1S0E","Botulinum neurotoxin type B","1","1S0E",
"3EKI","3EKI","High affinity transport system protein p37","1","3EKI",
"3I9G","3I9G","Sonepcizumab antibody Fab fragment, heavy chain","1","3I9G",
,,"Sonepcizumab antibody Fab fragment, light chain","2","3I9G",
"4HPN","4HPN","Putative uncharacterized protein","1","4HPN",
"4I8K","4I8K","Cationic trypsin","1","4I8K",
"4I8L","4I8L","Cationic trypsin","1","4I8L",
"4I8G","4I8G","Cationic trypsin","1","4I8G",
"4I8H","4I8H","Cationic trypsin","1","4I8H",
"4I8J","4I8J","Cationic trypsin","1","4I8J",
"3TK6","3TK6","Factor X heavy chain","1","3TK6",
,,"Factor X light chain","2","3TK6",
"4PMY","4PMY","Xylanase","1","4PMY",
"4PMZ","4PMZ","Xylanase","1","4PMZ",
"4PN2","4PN2","Xylanase","1","4PN2",
"4PMX","4PMX","Xylanase","1","4PMX",
"4AF9","4AF9","EPA1P","1","4AF9",
"4ASL","4ASL","EPA1P","1","4ASL",
"4Y71","4Y71","Coagulation factor X","1","4Y71",
,,"Coagulation factor X","2","4Y71",
"4Y7B","4Y7B","Coagulation factor X","1","4Y7B",
,,"Coagulation factor X","2","4Y7B",
"4Y7A","4Y7A","Coagulation factor X","1","4Y7A",
,,"Coagulation factor X","2","4Y7A",
"5KVA","5KVA","caffeoyl-CoA O-methyltransferase","1","5KVA",
"1F4Q","1F4Q","GRANCALCIN","1","1F4Q",
"1TLD","1TLD","BETA-TRYPSIN","1","1TLD",
"1UMV","1UMV","HYPOTENSIVE PHOSPHOLIPASE A2","1","1UMV",
"1VCL","1VCL","hemolytic lectin CEL-III","1","1VCL",
"1WMZ","1WMZ","lectin CEL-I, N-acetyl-D-galactosamine-specific C-type","1","1WMZ",
"1A75","1A75","PARVALBUMIN","1","1A75",
,,"PARVALBUMIN","2","1A75",
"1AG9","1AG9","FLAVODOXIN","1","1AG9",
"1AVA","1AVA","BARLEY ALPHA-AMYLASE 2(CV MENUET)","1","1AVA",
,,"BARLEY ALPHA-AMYLASE/SUBTILISIN INHIBITOR","2","1AVA",
"1FS8","1FS8","CYTOCHROME C NITRITE REDUCTASE","1","1FS8",
"1FS7","1FS7","CYTOCHROME C NITRITE REDUCTASE","1","1FS7",
"1HFC","1HFC","FIBROBLAST COLLAGENASE","1","1HFC",
"6UY9","6UY9","SH3 and cysteine-rich domain-containing protein 3","1","6UY9",
"6UY8","6UY8","SH3 and cysteine-rich domain-containing protein 3","1","6UY8",
"4HLS","4HLS","Major prion protein","1","4HLS",
"4HMR","4HMR","Major prion protein","1","4HMR",
"4HMM","4HMM","Major prion protein","1","4HMM",
"1I9Z","1I9Z","PHOSPHATIDYLINOSITOL PHOSPHATE PHOSPHATASE","1","1I9Z",
"1VKQ","1VKQ","Phospholipase A2","1","1VKQ",
"3PAK","3PAK","Pulmonary surfactant-associated protein A","1","3PAK",
"2WFR","2WFR","DESERT HEDGEHOG PROTEIN N-PRODUCT","1","2WFR",
"4QN4","4QN4","Neuraminidase","1","4QN4",
"4QN5","4QN5","Neuraminidase","1","4QN5",
"4QN6","4QN6","Neuraminidase","1","4QN6",
"5FVN","5FVN","OMPC PORIN","1","5FVN",
"1XPH","1XPH","CD209 antigen-like protein 1","1","1XPH",
"1MKT","1MKT","PHOSPHOLIPASE A2","1","1MKT",
"1MXG","1MXG","alpha amylase","1","1MXG",
"1BP2","1BP2","PHOSPHOLIPASE A2","1","1BP2",
"6MV4","6MV4","Coagulation factor IX","1","6MV4",
,,"Coagulation factor IX","2","6MV4",
"4UJ7","4UJ7","SURFACE LAYER PROTEIN","1","4UJ7",
"1J6Z","1J6Z","ACTIN ALPHA 1","1","1J6Z",
"1QZ6","1QZ6","Actin, alpha skeletal muscle","1","1QZ6",
"1QZ5","1QZ5","Actin, alpha skeletal muscle","1","1QZ5",
"3MVS","3MVS","Cadherin-23","1","3MVS",
"3RM1","3RM1","Protein S100-B","1","3RM1",
,,"F-actin-capping protein subunit alpha-2","2","3RM1",
"4KTY","4KTY","Coagulation factor XIII A chain","1","4KTY",
,,"Peptide-like ligand","2","4KTY",
"2WBX","2WBX","CADHERIN-23","1","2WBX",
"2WCP","2WCP","CADHERIN-23","1","2WCP",
"5WZW","5WZW","Group IIE secretory phospholipase A2","1","5WZW",
"1FMI","1FMI","ENDOPLASMIC RETICULUM ALPHA-MANNOSIDASE I","1","1FMI",
"1UNE","1UNE","PHOSPHOLIPASE A2","1","1UNE",
"1MKV","1MKV","PHOSPHOLIPASE A2","1","1MKV",
"5Y5E","5Y5E","Group IIE secretory phospholipase A2","1","5Y5E",
"6D8I","6D8I","Polyketide synthase","1","6D8I",
"1KEI","1KEI","Thermolysin","1","1KEI",
"1KJO","1KJO","Thermolysin","1","1KJO",
"1KKK","1KKK","Thermolysin","1","1KKK",
"1KJP","1KJP","Thermolysin","1","1KJP",
"1KL6","1KL6","Thermolysin","1","1KL6",
"3KKF","3KKF","Putative antibiotic biosynthesis monooxygenase","1","3KKF",
"3DNZ","3DNZ","Thermolysin","1","3DNZ",
"3DO0","3DO0","Thermolysin","1","3DO0",
"3DO1","3DO1","Thermolysin","1","3DO1",
"3DO2","3DO2","Thermolysin","1","3DO2",
"3FBO","3FBO","Thermolysin","1","3FBO",
"4YZO","4YZO","Putative acyl-CoA acyltransferase","1","4YZO",
"4XED","4XED","Peptidase M14, carboxypeptidase A","1","4XED",
"5B3P","5B3P","NADH-quinone oxidoreductase subunit 5","1","5B3P",
"5GNF","5GNF","Uncharacterized protein AcrF3","1","5GNF",
"1F4N","1F4N","ROP ALA2ILE2-6","1","1F4N",
"1WWS","1WWS","hypothetical protein TTHA1479","1","1WWS",
"7C23","7C23","Carboxylesterase","1","7C23",
"5CWF","5CWF","Designed helical repeat protein","1","5CWF",
"2IE7","2IE7","Annexin A5","1","2IE7",
"2IE6","2IE6","Annexin A5","1","2IE6",
"2G8J","2G8J","Calpain-1 catalytic subunit","1","2G8J",
"4OUS","4OUS","Caprin-2","1","4OUS",
"4UWX","4UWX","PROTEIN DIAPHANOUS HOMOLOG 1","1","4UWX",
,,"LIPRIN-ALPHA-3","2","4UWX",
"2WOR","2WOR","PROTEIN S100-A7","1","2WOR",
"4OUL","4OUL","Caprin-2","1","4OUL",
"1MDW","1MDW","Calpain II, catalytic subunit","1","1MDW",
"2SNS","2SNS","THERMONUCLEASE PRECURSOR","1","2SNS",
"2O8O","2O8O","Collagenase","1","2O8O",
"3KEZ","3KEZ","Putative sugar binding protein","1","3KEZ",
"3MZO","3MZO","Lin2634 protein","1","3MZO",
"3CJY","3CJY","Putative thioesterase","1","3CJY",
"3SIB","3SIB","URE3-BP sequence specific DNA binding protein","1","3SIB",
"3SON","3SON","Hypothetical NUDIX hydrolase","1","3SON",
"4JCL","4JCL","Cyclomaltodextrin glucanotransferase","1","4JCL",
"6KTH","6KTH","Juvenile hormone diol kinase","1","6KTH",
"5HFS","5HFS","Gingipain R2","1","5HFS",
"2BSP","2BSP","PROTEIN (PECTATE LYASE)","1","2BSP",
"1Y1X","1Y1X","Leishmania Major Homolog of Programmed Cell Death 6 Protein","1","1Y1X",
"1SBH","1SBH","SUBTILISIN 8397+1","1","1SBH",
"1SNM","1SNM","THERMONUCLEASE PRECURSOR","1","1SNM",
"6SDK","6SDK","Stage 0 sporulation protein J","1","6SDK",
"6KGC","6KGC","Probably cellulosomal scaffolding protein, secreted cellulose-binding and cohesin domain","1","6KGC",
,,"And cellulose-binding endoglucanase family 9 CelL ortholog dockerin domain","2","6KGC",
"6KGD","6KGD","Probably cellulosomal scaffolding protein, secreted cellulose-binding and cohesin domain","1","6KGD",
,,"And cellulose-binding endoglucanase family 9 CelL ortholog dockerin domain","2","6KGD",
"6VBF","6VBF","Two-component regulatory system response regulator","1","6VBF",
"6MLT","6MLT","Hemolysin-related protein","1","6MLT",
"4CAH","4CAH","DYSFERLIN","1","4CAH",
"1MR8","1MR8","MIGRATION INHIBITORY FACTOR-RELATED PROTEIN 8","1","1MR8",
"4NF8","4NF8","Glutamate receptor ionotropic, NMDA 1","1","4NF8",
,,"Glutamate receptor ionotropic, NMDA 2A","2","4NF8",
"5I57","5I57","Glutamate receptor ionotropic, NMDA 1,Glutamate receptor ionotropic, NMDA 1","1","5I57",
,,"Glutamate receptor ionotropic, NMDA 2A,Glutamate receptor ionotropic, NMDA 2A","2","5I57",
"6UZ6","6UZ6","Glutamate receptor ionotropic, NMDA 1","1","6UZ6",
,,"Glutamate receptor ionotropic, NMDA 2A","2","6UZ6",
"6UZR","6UZR","Glutamate receptor ionotropic, NMDA 1","1","6UZR",
,,"Glutamate receptor ionotropic, NMDA 2A","2","6UZR",
"6UZG","6UZG","Glutamate receptor ionotropic, NMDA 1","1","6UZG",
,,"Glutamate receptor ionotropic, NMDA 2A","2","6UZG",
"2TBS","2TBS","TRYPSIN","1","2TBS",
"2R16","2R16","Neurexin-1-alpha","1","2R16",
"6HF2","6HF2","Glycosyl hydrolase family 26","1","6HF2",
"6Q8D","6Q8D","Fucose-binding lectin","1","6Q8D",
,,"SB15","2","6Q8D",
"1HJ8","1HJ8","TRYPSIN I","1","1HJ8",
"2II2","2II2","Alpha-11 giardin","1","2II2",
"1J0H","1J0H","neopullulanase","1","1J0H",
"1K7Q","1K7Q","SECRETED PROTEASE C","1","1K7Q",
"1K7I","1K7I","secreted protease C","1","1K7I",
"1PMH","1PMH","beta-1,4-mannanase","1","1PMH",
"1QQ9","1QQ9","AMINOPEPTIDASE","1","1QQ9",
"1QQU","1QQU","BETA TRYPSIN","1","1QQU",
"1QI2","1QI2","ENDOGLUCANASE B","1","1QI2",
"3DPG","3DPG","DNA (5'-D(*DAP*DAP*DGP*DTP*DCP*DGP*DAP*DCP*DCP*DGP*DGP*DTP*DGP*DGP*DAP*DCP*DT)-3')","1","3DPG",
,,"SgraIR restriction enzyme","2","3DPG",
"3EU3","3EU3","BdbD","1","3EU3",
"3RNT","3RNT","RIBONUCLEASE T1","1","3RNT",
"4JGU","4JGU","ColH protein","1","4JGU",
"2YFT","2YFT","LEVANSUCRASE","1","2YFT",
"2UVP","2UVP","HOBA","1","2UVP",
,,"HOBA","2","2UVP",
"4LN1","4LN1","L-lactate dehydrogenase 1","1","4LN1",
"3V51","3V51","Calmodulin-domain protein kinase 1","1","3V51",
"2VNG","2VNG","CPE0329","1","2VNG",
"5NGQ","5NGQ","Fucose-binding lectin II (PA-IIL)","1","5NGQ",
,,"DLS-PRO-ALD-CYS-TYD-ALA-CYD-LYS-ALA","2","5NGQ",
,,"Fragment of bicycle","3","5NGQ",
"1EZM","1EZM","PSEUDOMONAS ELASTASE","1","1EZM",
"1FKQ","1FKQ","ALPHA-LACTALBUMIN","1","1FKQ",
"1O5K","1O5K","4-hydroxy-tetrahydrodipicolinate synthase","1","1O5K",
"2C1U","2C1U","DI-HAEM CYTOCHROME C PEROXIDASE","1","2C1U",
"1CSE","1CSE","SUBTILISIN CARLSBERG","1","1CSE",
,,"EGLIN C","2","1CSE",
"6CL6","6CL6","Tail fiber protein","1","6CL6",
"6R7W","6R7W","Mirolysin","1","6R7W",
,,"Putative lipoprotein","2","6R7W",
"1Y9I","1Y9I","low temperature requirement C protein","1","1Y9I",
"1AJJ","1AJJ","LOW-DENSITY LIPOPROTEIN RECEPTOR","1","1AJJ",
"6NUF","6NUF","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform","1","6NUF",
,,"Calcineurin subunit B type 1","2","6NUF",
,,"Sodium/hydrogen exchanger 1","3","6NUF",
"6NUC","6NUC","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform","1","6NUC",
,,"Calcineurin subunit B type 1","2","6NUC",
,,"Sodium/hydrogen exchanger 1","3","6NUC",
"4CFQ","4CFQ","PROTEIN S100-A4","1","4CFQ",
,,"MYOSIN-9","2","4CFQ",
"4CFR","4CFR","PROTEIN S100-A4","1","4CFR",
,,"MYOSIN-9","2","4CFR",
"6NYT","6NYT","Protein unc-13 homolog A","1","6NYT",
"3L5X","3L5X","H2L6 LIGHT CHAIN","1","3L5X",
,,"H2L6 HEAVY CHAIN","2","3L5X",
,,"Interleukin-13","3","3L5X",
"4I77","4I77","Lebrikizumab heavy chain","1","4I77",
,,"Lebrikizumab light chain","2","4I77",
,,"Interleukin-13","3","4I77",
"3G4H","3G4H","Regucalcin","1","3G4H",
"3UAL","3UAL","14-3-3 protein epsilon","1","3UAL",
,,"Myeloid leukemia factor 1","2","3UAL",
"3UBW","3UBW","14-3-3 protein epsilon","1","3UBW",
,,"Myeloid leukemia factor 1","2","3UBW",
"1K22","1K22","Prothrombin","1","1K22",
,,"Prothrombin","2","1K22",
,,"Hirudin variant-2","3","1K22",
"1K21","1K21","Prothrombin","1","1K21",
,,"Prothrombin","2","1K21",
,,"Hirudin variant-2","3","1K21",
"3BV9","3BV9","Thrombin light chain","1","3BV9",
,,"Thrombin heavy chain","2","3BV9",
,,"FM19 inhibitor","3","3BV9",
"3HAK","3HAK","Major prion protein","1","3HAK",
"3P6Z","3P6Z","Thrombin light chain","1","3P6Z",
,,"Thrombin heavy chain","2","3P6Z",
,,"Coagulation factor V","3","3P6Z",
"4LOY","4LOY","Thrombin heavy chain","1","4LOY",
,,"Hirudin variant-2","2","4LOY",
,,"Thrombin light chain","3","4LOY",
"4LXB","4LXB","Prothrombin, Thrombin light chain","1","4LXB",
,,"Hirudin variant-1","2","4LXB",
,,"Prothrombin","3","4LXB",
"3U8O","3U8O","Thrombin light chain","1","3U8O",
,,"Thrombin heavy chain","2","3U8O",
,,"D-PHE-PRO-D-ARG-D-THR DERIVED DIRECT THROMBIN INHIBITOR","3","3U8O",
"3U8R","3U8R","Thrombin light chain","1","3U8R",
,,"Thrombin heavy chain","2","3U8R",
,,"D-Phe-Pro-D-Arg-Ile DERIVED DIRECT THROMBIN INHIBITOR","3","3U8R",
"3U8T","3U8T","Thrombin light chain","1","3U8T",
,,"Thrombin heavy chain","2","3U8T",
